slot; time; display; program.state; capacity; hours; minutes; charger.voltage; charger.amperage; battery.fill; battery.voltage; charged.capacity; discharged.capacity; battery.resistor; charger.volume.pre3; charger.volume.pre2; charger.volume.pre1; charger.volume.pre0
2;1420808932;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1488;0;1381;46625;50102;1488;1370;1373;1375;1378
3;1420808932;'CHK';'Charge';'1500-2200 mAh';1;1;1367;1469;0;1367;33949;50494;1469;1350;1354;1359;1363
4;1420808933;'CHK';'Charge';'1500-2200 mAh';1;1;1373;1513;0;1373;39982;50780;1513;1359;1364;1367;1370
1;1420808933;'CHK';'Charge';'1500-2200 mAh';1;2;1366;1484;0;1366;34306;51275;1484;1349;1354;1358;1363
2;1420808933;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1487;0;1381;46625;50102;1487;1370;1373;1375;1378
3;1420808933;'CHK';'Charge';'1500-2200 mAh';1;1;1367;1469;0;1367;33949;50494;1469;1350;1354;1359;1363
4;1420808934;'CHK';'Charge';'1500-2200 mAh';1;1;1373;1514;0;1373;39982;50780;1514;1359;1364;1367;1370
1;1420808934;'CHK';'Charge';'1500-2200 mAh';1;2;1366;1485;0;1366;34306;51275;1485;1349;1354;1358;1363
2;1420808934;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1489;0;1381;46625;50102;1489;1370;1373;1375;1378
3;1420808934;'CHK';'Charge';'1500-2200 mAh';1;1;1367;1469;0;1367;33949;50494;1469;1350;1354;1359;1363
4;1420808935;'CHK';'Charge';'1500-2200 mAh';1;1;1373;1513;0;1373;39982;50780;1513;1359;1364;1367;1370
1;1420808935;'CHK';'Charge';'1500-2200 mAh';1;2;1366;1485;0;1366;34306;51275;1485;1349;1354;1358;1363
2;1420808935;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1489;0;1381;46625;50102;1489;1370;1373;1375;1378
3;1420808935;'CHK';'Charge';'1500-2200 mAh';1;1;1367;1469;0;1367;33949;50494;1469;1350;1354;1359;1363
4;1420808936;'CHK';'Charge';'1500-2200 mAh';1;1;1373;1514;0;1373;39982;50780;1514;1359;1364;1367;1370
1;1420808936;'CHK';'Charge';'1500-2200 mAh';1;2;1366;1485;0;1366;34306;51275;1485;1349;1354;1358;1363
2;1420808936;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1489;0;1381;46625;50102;1489;1370;1373;1375;1378
3;1420808936;'CHK';'Charge';'1500-2200 mAh';1;1;1367;1469;0;1367;33949;50494;1469;1350;1354;1359;1363
4;1420808937;'CHK';'Charge';'1500-2200 mAh';1;1;1373;1514;0;1373;39982;50780;1514;1359;1364;1367;1370
1;1420808937;'CHK';'Charge';'1500-2200 mAh';1;2;1366;1485;0;1366;34306;51275;1485;1349;1354;1358;1363
2;1420808937;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1489;0;1381;46625;50102;1489;1370;1373;1375;1378
3;1420808937;'CHK';'Charge';'1500-2200 mAh';1;1;1367;1470;0;1367;33949;50494;1470;1350;1354;1359;1363
4;1420808938;'CHK';'Charge';'1500-2200 mAh';1;1;1373;1515;0;1373;39982;50780;1515;1359;1364;1367;1370
1;1420808938;'CHK';'Charge';'1500-2200 mAh';1;2;1366;1486;0;1366;34306;51275;1486;1349;1354;1358;1363
2;1420808938;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1490;0;1381;46625;50102;1490;1370;1373;1375;1378
3;1420808938;'CHK';'Charge';'1500-2200 mAh';1;1;1367;1469;0;1367;33949;50494;1469;1350;1354;1359;1363
4;1420808939;'CHK';'Charge';'1500-2200 mAh';1;1;1373;1515;0;1373;39982;50780;1515;1359;1364;1367;1370
1;1420808939;'CHK';'Charge';'1500-2200 mAh';1;2;1366;1485;0;1366;34306;51275;1485;1349;1354;1358;1363
2;1420808939;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1489;0;1381;46625;50102;1489;1370;1373;1375;1378
3;1420808939;'CHK';'Charge';'1500-2200 mAh';1;1;1367;1470;0;1367;33949;50494;1470;1350;1354;1359;1363
4;1420808940;'CHK';'Charge';'1500-2200 mAh';1;1;1373;1514;0;1373;39982;50780;1514;1359;1364;1367;1370
1;1420808940;'CHK';'Charge';'1500-2200 mAh';1;2;1366;1486;0;1366;34306;51275;1486;1349;1354;1358;1363
2;1420808940;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1489;0;1381;46625;50102;1489;1370;1373;1375;1378
3;1420808940;'CHK';'Charge';'1500-2200 mAh';1;1;1367;1470;0;1367;33949;50494;1470;1350;1354;1359;1363
4;1420808941;'CHK';'Charge';'1500-2200 mAh';1;1;1373;1515;0;1373;39982;50780;1515;1359;1364;1367;1370
1;1420808941;'CHK';'Charge';'1500-2200 mAh';1;2;1366;1486;0;1366;34306;51275;1486;1349;1354;1358;1363
2;1420808941;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1490;0;1381;46625;50102;1490;1370;1373;1375;1378
3;1420808941;'CHK';'Charge';'1500-2200 mAh';1;1;1367;1470;0;1367;33949;50494;1470;1350;1354;1359;1363
4;1420808942;'CHK';'Charge';'1500-2200 mAh';1;1;1373;1515;0;1373;39982;50780;1515;1359;1364;1367;1370
1;1420808942;'CHK';'Charge';'1500-2200 mAh';1;2;1366;1486;0;1366;34306;51275;1486;1349;1354;1358;1363
2;1420808942;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1490;0;1381;46625;50102;1490;1370;1373;1375;1378
3;1420808942;'CHK';'Charge';'1500-2200 mAh';1;1;1367;1470;0;1367;33949;50494;1470;1350;1354;1359;1363
4;1420808943;'CHK';'Charge';'1500-2200 mAh';1;1;1373;1515;0;1373;39982;50780;1515;1359;1364;1367;1370
1;1420808943;'CHK';'Charge';'1500-2200 mAh';1;2;1366;1486;0;1366;36759;51275;1486;1349;1354;1358;1363
2;1420808943;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1490;0;1381;46625;50102;1490;1370;1373;1375;1378
3;1420808943;'CHK';'Charge';'1500-2200 mAh';1;1;1367;1470;0;1367;33949;50494;1470;1350;1354;1359;1363
4;1420808944;'CHK';'Charge';'1500-2200 mAh';1;1;1373;1516;0;1373;39982;50780;1516;1359;1364;1367;1370
1;1420808944;'CHK';'Charge';'1500-2200 mAh';1;2;1366;1486;0;1366;36759;51275;1486;1349;1354;1358;1363
2;1420808944;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1490;0;1381;46625;50102;1490;1370;1373;1375;1378
3;1420808944;'CHK';'Charge';'1500-2200 mAh';1;1;1367;1470;0;1367;33949;50494;1470;1350;1354;1359;1363
4;1420808945;'CHK';'Charge';'1500-2200 mAh';1;1;1373;1515;0;1373;39982;50780;1515;1359;1364;1367;1370
1;1420808945;'CHK';'Charge';'1500-2200 mAh';1;2;1366;1487;0;1366;36759;51275;1487;1349;1354;1358;1363
2;1420808945;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1490;0;1381;46625;50102;1490;1370;1373;1375;1378
3;1420808945;'CHK';'Charge';'1500-2200 mAh';1;1;1367;1471;0;1367;33949;50494;1471;1350;1354;1359;1363
4;1420808946;'CHK';'Charge';'1500-2200 mAh';1;1;1373;1515;0;1373;39982;50780;1515;1359;1364;1367;1370
1;1420808946;'CHK';'Charge';'1500-2200 mAh';1;2;1366;1486;0;1366;36759;51275;1486;1349;1354;1358;1363
2;1420808946;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1490;0;1381;46625;50102;1490;1370;1373;1375;1378
3;1420808946;'CHK';'Charge';'1500-2200 mAh';1;1;1367;1470;0;1367;33949;50494;1470;1350;1354;1359;1363
4;1420808947;'CHK';'Charge';'1500-2200 mAh';1;1;1373;1515;0;1373;39982;50780;1515;1359;1364;1367;1370
1;1420808947;'CHK';'Charge';'1500-2200 mAh';1;2;1366;1486;0;1366;36759;51275;1486;1349;1354;1358;1363
2;1420808947;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1505;0;1381;46625;50102;1505;1370;1373;1375;1378
3;1420808947;'CHK';'Charge';'1500-2200 mAh';1;1;1367;1472;0;1367;33949;50494;1472;1350;1354;1359;1363
4;1420808948;'CHK';'Charge';'1500-2200 mAh';1;1;1373;1514;0;1373;39982;50780;1514;1359;1364;1367;1370
1;1420808948;'CHK';'Charge';'1500-2200 mAh';1;3;1369;1486;0;1369;36759;51275;1369;1354;1358;1363;1366
2;1420808948;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1505;0;1381;46625;50102;1380;1370;1373;1375;1378
3;1420808948;'CHK';'Charge';'1500-2200 mAh';1;1;1367;1472;0;1367;33949;50494;1460;1350;1354;1359;1363
4;1420808949;'CHK';'Charge';'1500-2200 mAh';1;1;1373;1514;0;1373;39982;50780;1500;1359;1364;1367;1370
1;1420808949;'CHK';'Charge';'1500-2200 mAh';1;3;1369;1486;0;1369;36759;51275;1454;1354;1358;1363;1366
2;1420808949;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1488;0;1381;46625;50102;1488;1370;1373;1375;1378
3;1420808949;'CHK';'Charge';'1500-2200 mAh';1;1;1367;1470;0;1367;33949;50494;1470;1350;1354;1359;1363
4;1420808950;'CHK';'Charge';'1500-2200 mAh';1;1;1373;1515;0;1373;39982;50780;1515;1359;1364;1367;1370
1;1420808950;'CHK';'Charge';'1500-2200 mAh';1;3;1369;1485;0;1369;36759;51275;1485;1354;1358;1363;1366
2;1420808950;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1489;0;1381;46625;50102;1489;1370;1373;1375;1378
3;1420808950;'CHK';'Charge';'1500-2200 mAh';1;1;1367;1470;0;1367;33949;50494;1470;1350;1354;1359;1363
4;1420808951;'CHK';'Charge';'1500-2200 mAh';1;1;1373;1514;0;1373;39982;50780;1514;1359;1364;1367;1370
1;1420808951;'CHK';'Charge';'1500-2200 mAh';1;3;1369;1485;0;1369;36759;51275;1485;1354;1358;1363;1366
2;1420808951;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1489;0;1381;46625;50102;1489;1370;1373;1375;1378
3;1420808951;'CHK';'Charge';'1500-2200 mAh';1;1;1367;1471;0;1367;33949;50494;1471;1350;1354;1359;1363
4;1420808952;'CHK';'Charge';'1500-2200 mAh';1;1;1373;1515;0;1373;39982;50780;1515;1359;1364;1367;1370
1;1420808952;'CHK';'Charge';'1500-2200 mAh';1;3;1369;1484;0;1369;36759;51275;1484;1354;1358;1363;1366
2;1420808952;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1488;0;1381;46625;50102;1488;1370;1373;1375;1378
3;1420808952;'CHK';'Charge';'1500-2200 mAh';1;1;1367;1470;0;1367;36375;50494;1470;1350;1354;1359;1363
4;1420808953;'CHK';'Charge';'1500-2200 mAh';1;1;1373;1515;0;1373;39982;50780;1515;1359;1364;1367;1370
1;1420808953;'CHK';'Charge';'1500-2200 mAh';1;3;1369;1485;0;1369;36759;51275;1485;1354;1358;1363;1366
2;1420808953;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1489;0;1381;46625;50102;1489;1370;1373;1375;1378
3;1420808953;'CHK';'Charge';'1500-2200 mAh';1;1;1367;1470;0;1367;36375;50494;1470;1350;1354;1359;1363
4;1420808954;'CHK';'Charge';'1500-2200 mAh';1;1;1373;1514;0;1373;39982;50780;1514;1359;1364;1367;1370
1;1420808954;'CHK';'Charge';'1500-2200 mAh';1;3;1369;1485;0;1369;36759;51275;1485;1354;1358;1363;1366
2;1420808954;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1489;0;1381;46625;50102;1489;1370;1373;1375;1378
3;1420808954;'CHK';'Charge';'1500-2200 mAh';1;1;1367;1469;0;1367;36375;50494;1469;1350;1354;1359;1363
4;1420808955;'CHK';'Charge';'1500-2200 mAh';1;1;1373;1513;0;1373;39982;50780;1513;1359;1364;1367;1370
1;1420808955;'CHK';'Charge';'1500-2200 mAh';1;3;1369;1485;0;1369;36759;51275;1485;1354;1358;1363;1366
2;1420808955;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1487;0;1381;46625;50102;1487;1370;1373;1375;1378
3;1420808955;'CHK';'Charge';'1500-2200 mAh';1;1;1367;1470;0;1367;36375;50494;1470;1350;1354;1359;1363
4;1420808956;'CHK';'Charge';'1500-2200 mAh';1;1;1373;1513;0;1373;39982;50780;1513;1359;1364;1367;1370
1;1420808956;'CHK';'Charge';'1500-2200 mAh';1;3;1369;1485;0;1369;36759;51275;1485;1354;1358;1363;1366
2;1420808956;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1488;0;1381;46625;50102;1488;1370;1373;1375;1378
3;1420808956;'CHK';'Charge';'1500-2200 mAh';1;1;1367;1469;0;1367;36375;50494;1469;1350;1354;1359;1363
4;1420808957;'CHK';'Charge';'1500-2200 mAh';1;1;1373;1524;0;1373;39982;50780;1524;1359;1364;1367;1370
1;1420808957;'CHK';'Charge';'1500-2200 mAh';1;3;1369;1485;0;1369;36759;51275;1485;1354;1358;1363;1366
2;1420808957;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1487;0;1381;46625;50102;1487;1370;1373;1375;1378
3;1420808957;'CHK';'Charge';'1500-2200 mAh';1;2;1370;1469;0;1370;36375;50494;1370;1354;1359;1363;1367
4;1420808958;'CHK';'Charge';'1500-2200 mAh';1;1;1373;1524;0;1373;39982;50780;1413;1359;1364;1367;1370
1;1420808958;'CHK';'Charge';'1500-2200 mAh';1;3;1369;1485;0;1369;36759;51275;1449;1354;1358;1363;1366
2;1420808958;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1487;0;1381;46625;50102;1467;1370;1373;1375;1378
3;1420808958;'CHK';'Charge';'1500-2200 mAh';1;2;1370;1469;0;1370;36375;50494;1453;1354;1359;1363;1367
4;1420808959;'CHK';'Charge';'1500-2200 mAh';1;1;1373;1511;0;1373;39982;50780;1511;1359;1364;1367;1370
1;1420808959;'CHK';'Charge';'1500-2200 mAh';1;3;1369;1484;0;1369;36759;51275;1484;1354;1358;1363;1366
2;1420808959;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1486;0;1381;46625;50102;1486;1370;1373;1375;1378
3;1420808959;'CHK';'Charge';'1500-2200 mAh';1;2;1370;1468;0;1370;36375;50494;1468;1354;1359;1363;1367
4;1420808960;'CHK';'Charge';'1500-2200 mAh';1;1;1373;1512;0;1373;39982;50780;1512;1359;1364;1367;1370
1;1420808960;'CHK';'Charge';'1500-2200 mAh';1;3;1369;1484;0;1369;36759;51275;1484;1354;1358;1363;1366
2;1420808960;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1487;0;1381;46625;50102;1487;1370;1373;1375;1378
3;1420808960;'CHK';'Charge';'1500-2200 mAh';1;2;1370;1468;0;1370;36375;50494;1468;1354;1359;1363;1367
4;1420808961;'CHK';'Charge';'1500-2200 mAh';1;1;1373;1512;0;1373;39982;50780;1512;1359;1364;1367;1370
1;1420808961;'CHK';'Charge';'1500-2200 mAh';1;3;1369;1483;0;1369;36759;51275;1483;1354;1358;1363;1366
2;1420808961;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1487;0;1381;46625;50102;1487;1370;1373;1375;1378
3;1420808961;'CHK';'Charge';'1500-2200 mAh';1;2;1370;1468;0;1370;36375;50494;1468;1354;1359;1363;1367
4;1420808962;'CHK';'Charge';'1500-2200 mAh';1;1;1373;1512;0;1373;39982;50780;1512;1359;1364;1367;1370
1;1420808962;'CHK';'Charge';'1500-2200 mAh';1;3;1369;1483;0;1369;36759;51275;1483;1354;1358;1363;1366
2;1420808962;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1486;0;1381;46625;50102;1486;1370;1373;1375;1378
3;1420808962;'CHK';'Charge';'1500-2200 mAh';1;2;1370;1468;0;1370;36375;50494;1468;1354;1359;1363;1367
4;1420808963;'CHK';'Charge';'1500-2200 mAh';1;1;1373;1512;0;1373;39982;50780;1512;1359;1364;1367;1370
1;1420808963;'CHK';'Charge';'1500-2200 mAh';1;3;1369;1484;0;1369;36759;51275;1484;1354;1358;1363;1366
2;1420808963;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1486;0;1381;46625;50102;1486;1370;1373;1375;1378
3;1420808963;'CHK';'Charge';'1500-2200 mAh';1;2;1370;1469;0;1370;36375;50494;1469;1354;1359;1363;1367
4;1420808964;'CHK';'Charge';'1500-2200 mAh';1;1;1373;1512;0;1373;39982;50780;1512;1359;1364;1367;1370
1;1420808964;'CHK';'Charge';'1500-2200 mAh';1;3;1369;1484;0;1369;36759;51275;1484;1354;1358;1363;1366
2;1420808964;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1487;0;1381;46625;50102;1487;1370;1373;1375;1378
3;1420808964;'CHK';'Charge';'1500-2200 mAh';1;2;1370;1468;0;1370;36375;50494;1468;1354;1359;1363;1367
4;1420808965;'CHK';'Charge';'1500-2200 mAh';1;1;1373;1512;0;1373;39982;50780;1512;1359;1364;1367;1370
1;1420808965;'CHK';'Charge';'1500-2200 mAh';1;3;1369;1484;0;1369;36759;51275;1484;1354;1358;1363;1366
2;1420808965;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1487;0;1381;46625;50102;1487;1370;1373;1375;1378
3;1420808965;'CHK';'Charge';'1500-2200 mAh';1;2;1370;1469;0;1370;36375;50494;1469;1354;1359;1363;1367
4;1420808966;'CHK';'Charge';'1500-2200 mAh';1;1;1373;1513;0;1373;39982;50780;1513;1359;1364;1367;1370
1;1420808966;'CHK';'Charge';'1500-2200 mAh';1;3;1369;1484;0;1369;36759;51275;1484;1354;1358;1363;1366
2;1420808966;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1487;0;1381;46625;50102;1487;1370;1373;1375;1378
3;1420808966;'CHK';'Charge';'1500-2200 mAh';1;2;1370;1469;0;1370;36375;50494;1469;1354;1359;1363;1367
4;1420808967;'CHK';'Charge';'1500-2200 mAh';1;1;1373;1513;0;1373;42480;50780;1513;1359;1364;1367;1370
1;1420808967;'CHK';'Charge';'1500-2200 mAh';1;3;1369;1485;0;1369;36759;51275;1485;1354;1358;1363;1366
2;1420808967;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1488;0;1381;46625;50102;1488;1370;1373;1375;1378
3;1420808967;'CHK';'Charge';'1500-2200 mAh';1;2;1370;1469;0;1370;36375;50494;1469;1354;1359;1363;1367
4;1420808968;'CHK';'Charge';'1500-2200 mAh';1;1;1373;1514;0;1373;42480;50780;1514;1359;1364;1367;1370
1;1420808968;'CHK';'Charge';'1500-2200 mAh';1;3;1369;1485;0;1369;36759;51275;1485;1354;1358;1363;1366
2;1420808968;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1489;0;1381;46625;50102;1489;1370;1373;1375;1378
3;1420808968;'CHK';'Charge';'1500-2200 mAh';1;2;1370;1470;0;1370;36375;50494;1470;1354;1359;1363;1367
4;1420808969;'CHK';'Charge';'1500-2200 mAh';1;1;1373;1516;0;1373;42480;50780;1516;1359;1364;1367;1370
1;1420808969;'CHK';'Charge';'1500-2200 mAh';1;3;1369;1486;0;1369;36759;51275;1486;1354;1358;1363;1366
2;1420808969;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1489;0;1381;46625;50102;1489;1370;1373;1375;1378
3;1420808969;'CHK';'Charge';'1500-2200 mAh';1;2;1370;1471;0;1370;36375;50494;1471;1354;1359;1363;1367
4;1420808970;'CHK';'Charge';'1500-2200 mAh';1;1;1373;1514;0;1373;42480;50780;1514;1359;1364;1367;1370
1;1420808970;'CHK';'Charge';'1500-2200 mAh';1;3;1369;1485;0;1369;36759;51275;1485;1354;1358;1363;1366
2;1420808970;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1489;0;1381;46625;50102;1489;1370;1373;1375;1378
3;1420808970;'CHK';'Charge';'1500-2200 mAh';1;2;1370;1470;0;1370;36375;50494;1470;1354;1359;1363;1367
4;1420808971;'CHK';'Charge';'1500-2200 mAh';1;1;1373;1514;0;1373;42480;50780;1514;1359;1364;1367;1370
1;1420808971;'CHK';'Charge';'1500-2200 mAh';1;3;1369;1488;0;1369;36759;51275;1488;1354;1358;1363;1366
2;1420808971;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1492;0;1381;46625;50102;1492;1370;1373;1375;1378
3;1420808971;'CHK';'Charge';'1500-2200 mAh';1;2;1370;1471;0;1370;36375;50494;1471;1354;1359;1363;1367
4;1420808972;'CHK';'Charge';'1500-2200 mAh';1;2;1376;1514;0;1376;42480;50780;1376;1364;1367;1370;1373
1;1420808972;'CHK';'Charge';'1500-2200 mAh';1;3;1369;1488;0;1369;36759;51275;1415;1354;1358;1363;1366
2;1420808972;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1492;0;1381;46625;50102;1454;1370;1373;1375;1378
3;1420808972;'CHK';'Charge';'1500-2200 mAh';1;2;1370;1471;0;1370;36375;50494;1465;1354;1359;1363;1367
4;1420808973;'CHK';'Charge';'1500-2200 mAh';1;2;1376;1514;0;1376;42480;50780;1480;1364;1367;1370;1373
1;1420808973;'CHK';'Charge';'1500-2200 mAh';1;3;1369;1485;0;1369;36759;51275;1485;1354;1358;1363;1366
2;1420808973;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1490;0;1381;46625;50102;1490;1370;1373;1375;1378
3;1420808973;'CHK';'Charge';'1500-2200 mAh';1;2;1370;1472;0;1370;36375;50494;1472;1354;1359;1363;1367
4;1420808974;'CHK';'Charge';'1500-2200 mAh';1;2;1376;1513;0;1376;42480;50780;1513;1364;1367;1370;1373
1;1420808974;'CHK';'Charge';'1500-2200 mAh';1;3;1369;1486;0;1369;36759;51275;1486;1354;1358;1363;1366
2;1420808974;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1489;0;1381;46625;50102;1489;1370;1373;1375;1378
3;1420808974;'CHK';'Charge';'1500-2200 mAh';1;2;1370;1470;0;1370;36375;50494;1470;1354;1359;1363;1367
4;1420808975;'CHK';'Charge';'1500-2200 mAh';1;2;1376;1514;0;1376;42480;50780;1514;1364;1367;1370;1373
1;1420808975;'CHK';'Charge';'1500-2200 mAh';1;3;1369;1485;0;1369;36759;51275;1485;1354;1358;1363;1366
2;1420808975;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1489;0;1381;46625;50102;1489;1370;1373;1375;1378
3;1420808975;'CHK';'Charge';'1500-2200 mAh';1;2;1370;1470;0;1370;36375;50494;1470;1354;1359;1363;1367
4;1420808976;'CHK';'Charge';'1500-2200 mAh';1;2;1376;1515;0;1376;42480;50780;1515;1364;1367;1370;1373
1;1420808976;'CHK';'Charge';'1500-2200 mAh';1;3;1369;1486;0;1369;36759;51275;1486;1354;1358;1363;1366
2;1420808976;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1488;0;1381;46625;50102;1488;1370;1373;1375;1378
3;1420808976;'CHK';'Charge';'1500-2200 mAh';1;2;1370;1469;0;1370;36375;50494;1469;1354;1359;1363;1367
4;1420808977;'CHK';'Charge';'1500-2200 mAh';1;2;1376;1514;0;1376;42480;50780;1514;1364;1367;1370;1373
1;1420808977;'CHK';'Charge';'1500-2200 mAh';1;3;1369;1484;0;1369;36759;51275;1484;1354;1358;1363;1366
2;1420808977;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1488;0;1381;46625;50102;1488;1370;1373;1375;1378
3;1420808977;'CHK';'Charge';'1500-2200 mAh';1;2;1370;1469;0;1370;36375;50494;1469;1354;1359;1363;1367
4;1420808978;'CHK';'Charge';'1500-2200 mAh';1;2;1376;1514;0;1376;42480;50780;1514;1364;1367;1370;1373
1;1420808978;'CHK';'Charge';'1500-2200 mAh';1;3;1369;1485;0;1369;36759;51275;1485;1354;1358;1363;1366
2;1420808978;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1488;0;1381;49081;50102;1488;1370;1373;1375;1378
3;1420808978;'CHK';'Charge';'1500-2200 mAh';1;2;1370;1468;0;1370;36375;50494;1468;1354;1359;1363;1367
4;1420808979;'CHK';'Charge';'1500-2200 mAh';1;2;1376;1513;0;1376;42480;50780;1513;1364;1367;1370;1373
1;1420808979;'CHK';'Charge';'1500-2200 mAh';1;3;1369;1484;0;1369;36759;51275;1484;1354;1358;1363;1366
2;1420808979;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1488;0;1381;49081;50102;1488;1370;1373;1375;1378
3;1420808979;'CHK';'Charge';'1500-2200 mAh';1;2;1370;1468;0;1370;36375;50494;1468;1354;1359;1363;1367
4;1420808980;'CHK';'Charge';'1500-2200 mAh';1;2;1376;1513;0;1376;42480;50780;1513;1364;1367;1370;1373
1;1420808980;'CHK';'Charge';'1500-2200 mAh';1;3;1369;1484;0;1369;36759;51275;1484;1354;1358;1363;1366
2;1420808980;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1487;0;1381;49081;50102;1487;1370;1373;1375;1378
3;1420808980;'CHK';'Charge';'1500-2200 mAh';1;2;1370;1468;0;1370;36375;50494;1468;1354;1359;1363;1367
4;1420808981;'CHK';'Charge';'1500-2200 mAh';1;2;1376;1513;0;1376;42480;50780;1513;1364;1367;1370;1373
1;1420808981;'CHK';'Charge';'1500-2200 mAh';1;3;1369;1483;0;1369;36759;51275;1483;1354;1358;1363;1366
2;1420808981;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1487;0;1381;49081;50102;1487;1370;1373;1375;1378
3;1420808981;'CHK';'Charge';'1500-2200 mAh';1;2;1370;1468;0;1370;36375;50494;1468;1354;1359;1363;1367
4;1420808982;'CHK';'Charge';'1500-2200 mAh';1;2;1376;1513;0;1376;42480;50780;1513;1364;1367;1370;1373
1;1420808982;'CHK';'Charge';'1500-2200 mAh';1;3;1369;1483;0;1369;36759;51275;1483;1354;1358;1363;1366
2;1420808982;'CHK';'Charge';'1500-2200 mAh';1;2;1381;1487;0;1381;49081;50102;1487;1370;1373;1375;1378
3;1420808982;'CHK';'Charge';'1500-2200 mAh';1;2;1370;1468;0;1370;36375;50494;1468;1354;1359;1363;1367
4;1420808983;'CHK';'Charge';'1500-2200 mAh';1;2;1376;1511;0;1376;42480;50780;1511;1364;1367;1370;1373
1;1420808983;'CHK';'Charge';'1500-2200 mAh';1;3;1369;1484;0;1369;36759;51275;1484;1354;1358;1363;1366
2;1420808983;'CHK';'Charge';'1500-2200 mAh';1;3;1383;1487;0;1383;49081;50102;1383;1373;1375;1378;1381
3;1420808983;'CHK';'Charge';'1500-2200 mAh';1;2;1370;1468;0;1370;36375;50494;1413;1354;1359;1363;1367
4;1420808984;'CHK';'Charge';'1500-2200 mAh';1;2;1376;1511;0;1376;42480;50780;1486;1364;1367;1370;1373
1;1420808984;'CHK';'Charge';'1500-2200 mAh';1;3;1369;1484;0;1369;36759;51275;1461;1354;1358;1363;1366
2;1420808984;'CHK';'Charge';'1500-2200 mAh';1;3;1383;1487;0;1383;49081;50102;1441;1373;1375;1378;1381
3;1420808984;'CHK';'Charge';'1500-2200 mAh';1;2;1370;1468;0;1370;36375;50494;1468;1354;1359;1363;1367
4;1420808985;'CHK';'Charge';'1500-2200 mAh';1;2;1376;1512;0;1376;42480;50780;1512;1364;1367;1370;1373
1;1420808985;'CHK';'Charge';'1500-2200 mAh';1;3;1369;1483;0;1369;36759;51275;1483;1354;1358;1363;1366
2;1420808985;'CHK';'Charge';'1500-2200 mAh';1;3;1383;1485;0;1383;49081;50102;1485;1373;1375;1378;1381
3;1420808985;'CHK';'Charge';'1500-2200 mAh';1;2;1370;1468;0;1370;36375;50494;1468;1354;1359;1363;1367
4;1420808986;'CHK';'Charge';'1500-2200 mAh';1;2;1376;1514;0;1376;42480;50780;1514;1364;1367;1370;1373
1;1420808986;'CHK';'Charge';'1500-2200 mAh';1;3;1369;1484;0;1369;36759;51275;1484;1354;1358;1363;1366
2;1420808986;'CHK';'Charge';'1500-2200 mAh';1;3;1383;1486;0;1383;49081;50102;1486;1373;1375;1378;1381
